"","listing_id","id","date","reviewer_id","reviewer_name","comments"
"12508","40033205","623352547",2020-04-29,115893589,"Patricia","DON’T BE FOOLED!! UNRELIABLE, MOLD, NO ACCOUNTABILITY!! LOTS OF ISSUES!!  I came here to help out with COVID19 as a nurse traveling 17 hours away. My room was given to someone else by mistake. Waited 2 hours to get a different room assigned. I was placed in a dirty unit/dirty room because everything else was taken. Old expired food that was left from previous tenants in the kitchen/fridge. I had to clean everything myself! I was promised laundry “keys” to get access to the basement downstairs, which is where the laundry room is located. Never received them. Days later, I was told I had to download an “app” to get access. Therefore, I was left with 2-3 loads of dirty work clothes to do somewhere else. The lights in the hallway inside the unit didn’t work. MOLD in various parts of the unit, especially the bathroom! “Wet” malodorous smell lingering from the room. One of the bathroom is also very small that your head will literally touch the sink while you’re sitting on the toilet! In addition, Very SQUEAKY floors as you’re walking around.  Messaged the building “manager” who gave us the keys various times about issues and always got a response days later, and he still didn’t address the issues. Nina was not understanding at all and took no accountability for ANYTHING & claimed was “never” informed."
"12509","40036942","623164541",2020-04-26,251126375,"Alisha","It’s was a wonderful experience and the amenities took me by surprise. He is an amazing house that provides you with a comfortable stay that feels like home."
"12510","40036942","623648280",2020-05-02,70952946,"Kuai Hua","Best Airbnb in Brooklyn hands down! Such a great host very understanding and helpful! I love it here"
"12511","40036942","624537628",2020-05-11,70952946,"Kuai Hua","Excellent place to stay I loved it!"
"12512","40036942","625328812",2020-05-19,124451724,"Junior","Niceee room, I might book it everytime"
"12513","40036942","625609925",2020-05-22,317190455,"Andrew","Great place"
"12514","40036942","627575394",2020-06-03,194210891,"KennyKen","Amazing spot. Peaceful and quiet"
"12515","40036942","627970713",2020-06-06,124451724,"Junior","Perfect as always"
"12516","40037174","623456894",2020-04-30,3847004,"Keren","Thanks for the great time. The best place in best location!"
"12517","40040224","619466630",2020-03-17,8500467,"Xavier","I stayed at Christina’s AIRBNB for 30 days, while I transitioning from the Bay Area to NYC.  The neighborhood was very communal and the walk to and from the train was safe and manageable.  Christina responded promptly to all my questions, concerns and needs."
"12518","40040224","620777244",2020-03-24,45418913,"Dominique","I highly recommend booking this place, it was cleaned and in a quiet neighborhood. Christina is a great host and was very accommodating. I plan to stay here again the next time I visit New York."
"12519","40040224","621243367",2020-03-29,67850043,"Brianna","Christina’s place was amazing. It was super clean and spacious. I enjoyed relaxing there as if I was in my own home. She was easy to contact and a great host. I would definitely stay here again !"
"12520","40040224","621838756",2020-04-05,153564658,"Brayvelle","Christina’s place was a very pleasant stay. A great value. Very clean and more spacious than expected. Quiet block but close to restaurants and transportation. Wouldn’t hesitate to book again"
"12521","40040224","623086070",2020-04-25,220393853,"Stephanie","Great place full of amenities, great location, quick response from host"
"12522","40040224","623656010",2020-05-02,247533624,"Tyisha","Very clean,very spacious, host responded when I need assistance. Will visit again."
"12523","40040224","623817930",2020-05-03,250653592,"Krystal","Very clean. Enjoyed my stay. Will do it again!"
"12524","40040224","625326462",2020-05-19,189126457,"Roy","Lovely home with a great host, looking forward to staying here again would definitely recommend"
"12525","40040224","625617539",2020-05-22,87517532,"Edvard","I enjoyed my stay. The location was clean and very spacious"
"12526","40040224","625979147",2020-05-24,346449326,"Dennesha","The stay was perfect, made me feel comfortable I like the set up. It was easy to check in I’m interested in trying out another experience with her another apt. Everything as in the picture is expected. Any questions needed she was always there to respond. I will stay again. The neighborhood is quiet and easy to find. My first experience and it was worth it."
"12527","40040224","626421657",2020-05-27,247533624,"Tyisha","My second time here. I had to come back the host is very kind makes you feel very welcome and it’s very comfortable. The place is very nice,clean and spacious. Quiet neighborhood. Will come back my next visit."
"12528","40040224","628234732",2020-06-07,242136769,"Jennifer","Super easy check in. Great host. Quick response. Stylish and modern apartment. Great price. 10 min or less. Walk to stores and metro. Good, friendly neighborhood."
"12529","40040311","627312099",2020-06-01,2505193,"John","The place is great, especially for New York to be accurate. The experience couldn’t be better and I mean every word I’m saying. 
Quiet, spacious, clean and convenient. The place is very welcoming and open to the outside while maintaining privacy and quietness. The windows in the living gives to the street, but you rarely hear any noise and the trees that are close to the apartment gives the place a green and healthy atmosphere. We used the air conditioning during the last few days which was effective and relatively quiet for a windows A/C. The separate kitchen is really convenient. 
Most important for the two months I stayed in J’s apartment is the host who is an amazing person, compassionate, and extremely empathetic. 
Bottom line ...zero issues and a highly positive experience."
"12530","40056707","623782630",2020-05-03,341972999,"Joshua","Sergey is a great host with a lovely studio apartment in Queens. He is really attentive and responds quickly to any needs if any. The place was spotless and really stylish. Girlfriend and I stayed 3 weeks there and felt like home!. The area where is located  is really beautiful, close to restaurants, train stations and plenty of parking in the street. I will definitely recommend this place to anyone looking for a cozy place to stay in NY. This is our first time in NY for work but will definitely be back and hopefully Sergey has open dates."
"12531","40056866","620475203",2020-03-22,300081028,"Zachary","My stay was excellent really enjoyed it."
"12532","40056866","622275740",2020-04-12,343001168,"Costedra","love it here will book again anytime"
"12533","40056866","622860498",2020-04-21,239560261,"Brielle","Everything went smoothly from start to finish. Check in was fast, Seth made sure to text me all check in info from early that morning before I got there. He also responds VERY quickly. Loved every minute. Highly recommended"
"12534","40056866","623803386",2020-05-03,47625350,"Adale","I HAVE NEVER HAD SUCH AN UNPLEASANT EXPERIENCE WITH AIRBNB UNTIL THIS.

Seth Paine tried to coerce me out of money that he claimed was due to the way I left the apartment. I told Seth before booking the Airbnb, that I would be staying alone for the most part, but at some point guest would show up, as my friends wanted to throw me a 
small birthday get together. He said it was okay as long as I mind the neighborhoods and clean up. We both agreed that for a night, 8-10 people max was fine. I have proof of that conversation. My friends and I, when they arrived, played UNO cards, ate cupcakes, and watched MTV's Wildin' Out over some Corona beers. Thats it. 

HAD HE NOT TOLD ME IT WAS FINE, I WOULD NOT HAVE BOOKED HIS PROPERTY.

I cleaned from 8am to 12pm as the cleaning people arrived on my last day because I believed that I was helping. I wiped the place down clean, threw out all the trash I had and left BARE MINIMUM work because although I payed a cleaning fee, I also take GREAT CARE of my airbnb's. In response, Seth told me that I needed to PAY HIM ""for another day"" because I stayed until 12:54, instead of 12pm, CLEANING WITH HIS CLEANING PEOPLE. 

I told him that was ridiculous, and he could ask the cleaning people to confirm that all of my things were packed and by the door, and I was inviting them in as I pushed out bags of garbage when they arrived.

He then went on to send me a photo of a large paper that was over the window when I arrived that I had removed, as if that was something I should pay him for. It was like a large sticky note put up as a drape blocking the windows. I had no idea he expected me to keep it over the windows the entire time. How would I  get fresh air or see outside? All I did was fold it and carefully place it behind the door of the room. I told him to simply put it back up. When he realized that wasn't a crime and there was nothing wrong with it, he started looking for anything he could find to accuse me of, so that I would pay him extra money.

He then sent a photo of some markings on the floor that he said was done with ""paint"". I told him there was absolutely no way that there was paint on the floor. To which he sent me a photo of thin, pen-like, line markings on the floor. What he saw was faded color from hair strands that fell from my freshly colored hair I dyed 2 weeks before. So the hair strands that fell on the floor left their print. IMAGINE THAT. He called it ""paint"". I told him to simply have the cleaners CLEAN that spot and it would be removed. 

THEN, he sent me a video of what he described as ""A clogged sink"".  I told him that the sink worked fine, and I know because the last thing I did was wash my hands. I told him that there are pipe cleaners such as drano that simply unclog drain pipes, if it really somehow became clogged after I left. I then told him to stop texting me so that we can just handle this through Airbnb, and if it needs to escalate I would be happy to oblige.

I was so careful and it seemed like the stuff he was showing me was so asinine. He was looking for something, ANYTHING, and I'm disheartened at this experience.

When it became clear to him that I was certain that I didn't cause any problems, he suggested that I give him money. I told him that we should handle this through Airbnb and let them investigate. I refused to give him money under the table or off-line, especially because everything he tried to scare me with didn't make sense. I had witnesses, I was careful, I have great history with all my host, and I knew I could prove that I didn't do any harm.  

I have been using airbnb for years to travel the world, and this incident breaks my heart because I would've been in a different country if it wasn't for the virus, and Seth ruined my trip and is now trying to ruin my reputation with airbnb. 

I left the place better than I came, cleansed it with incense and lysol to make sure it didn't have the same smell it had when I first arrived. 

I will be reporting the coercion to airbnb. I was intimidated and threatened, but I stood up for myself because I know I left Seth's place in tip top shape."
